Model_Name,Video_ID,Subject Consistency,Aesthetic Quality,Image Quality,Background Consistency,Dynamic Degree,Interaction Quality,Perspectivity,Instruction Following,Semantic Alignment,Action Following,Flow Score,Depth Accuracy,Trajectory Accuracy,Photometric Consistency,Motion Smoothness,JEPA Similarity
FlowWAMAdaptiveSeed1Train200,move_stapler_pad_episode000031,0.8626176249235868,0.40732672810554504,0.3824350922196,0.93365478515625,0.3557630045872992,0.8,1.0,1.0,0.999512,,0.11631639027511229,0.9941199086824724,0.35568120624663435,0.25509942147198555,0.7406767331032506,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,move_stapler_pad_episode000034,0.8613421760499478,0.3860117495059967,0.3972042738361123,0.9457733154296875,0.3525207915017914,0.6,0.8,0.6,0.913086,,0.15339844208469516,1.0,1.0,0.21108257421263482,0.7091569434457274,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,move_stapler_pad_episode000048,0.7992284659296274,0.37178754806518555,0.3980190352451654,0.9060943603515625,0.3975259785526565,0.6,0.8,0.4,0.872559,,0.24137029633783177,1.0,0.45031086307338325,0.11729310764545078,0.7955957609534114,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,open_laptop_episode000000,0.7898818138986826,0.36029449105262756,0.46838344103024326,0.876617431640625,0.3040997809163106,0.6,0.8,0.8,0.910156,,0.15709069834010603,0.9620743550068703,0.6388603319136438,0.18670893643247596,0.584431580624664,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,open_laptop_episode000003,0.7735564824193716,0.35161206126213074,0.48355452313835234,0.8321929931640625,0.29549559173093015,0.6,0.8,0.8,0.843262,,0.29275867335195144,0.975139759811248,0.9711656141381505,0.1229373715369801,0.6128453521610938,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,open_laptop_episode000014,0.8439626727253199,0.38528287410736084,0.6312885058367693,0.9011505126953125,0.2790055037049107,0.8,1.0,1.0,0.848145,,0.13218573431220346,0.9922660336764457,0.8056738630244284,0.2595205071611364,0.5833978804378028,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,open_laptop_episode000023,0.8591617330908775,0.37711700797080994,0.5587231817363221,0.90118408203125,0.2586565793397032,0.8,1.0,1.0,0.900879,,0.11677457232429307,1.0,0.2914524893523278,0.27851294782658753,0.5764912421264015,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,open_laptop_episode000037,0.8002426698803902,0.3332560956478119,0.44331545982831794,0.9030670166015625,0.28789608216610263,0.8,1.0,1.0,0.824707,,0.19076794813201667,0.9787886566485067,0.8156116904097518,0.13377363664834688,0.620752822059545,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,open_laptop_episode000047,0.7919001471251249,0.39326030015945435,0.4993904368082682,0.891278076171875,0.31972683733553653,0.8,1.0,1.0,0.960938,,0.18642834939312647,0.980495398717547,0.7520683409213297,0.1746632224858742,0.6406276409105445,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,pick_diverse_bottles_episode000003,0.8672794412821532,0.42609772086143494,0.47419827661396546,0.93465576171875,0.3984426547278088,0.8,1.0,1.0,0.870605,,0.45137672776398957,1.0,0.3901453957996769,0.06435889510047617,0.7446346919217511,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,pick_diverse_bottles_episode000017,0.856791453436017,0.44777587056159973,0.6129606934535651,0.94151611328125,0.42526038865802374,0.8,1.0,0.2,0.928223,,0.4162641489099587,1.0,0.8776129632349342,0.08153321890965079,0.7679500918130724,0.9723806381225586
FlowWAMAdaptiveSeed1Train200,pick_diverse_bottles_episode000018,0.8580465964972973,0.38980209827423096,0.4435536302166221,0.9363922119140625,0.40357041299264107,0.8,1.0,1.0,0.83252,,0.47066061754661204,1.0,0.3922994076467421,0.0657970383641964,0.7105802051707717,0.9723806381225586
