Model_Name,Video_ID,Subject Consistency,Aesthetic Quality,Image Quality,Background Consistency,Dynamic Degree,Interaction Quality,Perspectivity,Instruction Following,Semantic Alignment,Action Following,Flow Score,Depth Accuracy,Trajectory Accuracy,Photometric Consistency,Motion Smoothness,JEPA Similarity
FlowWAMAdaptiveSeed4Train200,pick_dual_bottles_episode000001,0.8442144773900508,0.47869035601615906,0.5235542947274667,0.912060546875,0.43566900383436213,0.8,1.0,1.0,0.92334,,0.4032750405898781,1.0,1.0,0.11432393004135023,0.7993573442589116,0.972022533416748
FlowWAMAdaptiveSeed4Train200,pick_dual_bottles_episode000007,0.8826514061540365,0.40793007612228394,0.4558761827445325,0.93924560546875,0.42698780853268464,0.8,1.0,0.4,0.925293,,0.4604396818570414,1.0,0.2760072453125765,0.05346648068605715,0.7679331909066064,0.972022533416748
FlowWAMAdaptiveSeed4Train200,pick_dual_bottles_episode000011,0.8334333203732968,0.4654214680194855,0.5484435818519121,0.9202117919921875,0.4082106934878709,0.8,1.0,1.0,0.817383,,0.38303424490116195,1.0,1.0,0.11454792217094933,0.8016635130102702,0.972022533416748
FlowWAMAdaptiveSeed4Train200,pick_dual_bottles_episode000036,0.8464375019073487,0.4505114257335663,0.4659419452996902,0.93326416015625,0.40182585775217233,0.8,1.0,1.0,0.910156,,0.5789541762982349,1.0,1.0,0.06741954523847452,0.7918058228928762,0.972022533416748
FlowWAMAdaptiveSeed4Train200,pick_dual_bottles_episode000038,0.8635486289858818,0.40935006737709045,0.46875992504166963,0.937255859375,0.4293894734405109,0.8,1.0,1.0,0.949707,,0.4655204089224016,1.0,0.2674401527390219,0.05975123945520965,0.7648816593544941,0.972022533416748
FlowWAMAdaptiveSeed4Train200,pick_dual_bottles_episode000047,0.8767224304378033,0.4797583818435669,0.48062811203944833,0.941741943359375,0.42688500230733195,0.8,1.0,1.0,0.89209,,0.39603320541287573,1.0,0.8315709600039164,0.08026946517880842,0.7803387387076578,0.972022533416748
FlowWAMAdaptiveSeed4Train200,place_a2b_left_episode000006,0.8548557449132204,0.37735190987586975,0.48380525235776545,0.9314544677734375,0.28404726515159134,0.6,0.8,0.4,0.92041,,0.11360282835327645,0.990147319383844,0.18595486366084105,0.39519776631430803,0.7584735355090519,0.972022533416748
FlowWAMAdaptiveSeed4Train200,place_a2b_left_episode000012,0.8421526193618775,0.43278348445892334,0.4346059203442232,0.9447174072265625,0.3159892201363822,0.8,1.0,0.4,0.869141,,0.11165325994100211,1.0,1.0,0.27264583024949435,0.7073698380406338,0.972022533416748
FlowWAMAdaptiveSeed4Train200,place_a2b_left_episode000023,0.8310015108436346,0.3531225919723511,0.4780253718811789,0.879522705078125,0.3113738237018261,0.6,0.8,0.4,0.79834,,0.1944626635859537,0.9980336448063062,1.0,0.184629200123655,0.8174608676436642,0.972022533416748
FlowWAMAdaptiveSeed4Train200,place_a2b_left_episode000029,0.8448296055197716,0.42047783732414246,0.5476189794658143,0.8666412353515625,0.33636011116057907,0.8,1.0,0.8,0.935059,,0.19815529001597137,1.0,0.6971410388211681,0.15640102356305327,0.7965529767183075,0.972022533416748
FlowWAMAdaptiveSeed4Train200,place_a2b_left_episode000047,0.8290945075452327,0.3771992325782776,0.5720860139823255,0.925103759765625,0.33717502253623965,0.6,0.8,0.6,0.945801,,0.1701515821160531,1.0,0.6329123219268615,0.23031643967322957,0.7638758343457224,0.972022533416748
FlowWAMAdaptiveSeed4Train200,place_a2b_left_episode000049,0.8379670847207308,0.42313751578330994,0.5314238211549359,0.8947113037109375,0.3410278335868341,0.8,1.0,0.4,0.919922,,0.19399662996031705,0.9985633233794566,1.0,0.15612642170082489,0.7328853452058623,0.972022533416748
FlowWAMAdaptiveSeed4Train200,place_bread_basket_episode000017,0.7900361010804773,0.45291194319725037,0.5935056356736171,0.837164306640625,0.48077989765195095,0.8,0.8,0.2,0.88916,,0.7289071733031269,0.9568364224501603,0.6901649777255594,0.04825760208821708,0.854819232640865,0.972022533416748
FlowWAMAdaptiveSeed4Train200,place_bread_basket_episode000024,0.8525714762508869,0.4222254753112793,0.5219598308610327,0.9091400146484375,0.4414381281008846,0.8,1.0,0.4,0.832031,,0.4058280775380029,0.9962974761498686,0.5635678268957752,0.05596057338568035,0.8275452173708018,0.972022533416748
FlowWAMAdaptiveSeed4Train200,place_bread_basket_episode000028,0.8330054529011249,0.44343703985214233,0.49225832998016733,0.8785888671875,0.43659809835452845,0.8,1.0,0.2,0.985352,,0.5857324619125943,0.975139759811248,0.8722034562099183,0.036161216056618206,0.8749255335092315,0.972022533416748
FlowWAMAdaptiveSeed4Train200,place_bread_basket_episode000036,0.7898641265928745,0.45800527930259705,0.4688093611634808,0.8621795654296875,0.47960371770978727,0.8,0.8,0.2,0.791504,,0.7392657024964068,0.9850859463515175,0.7529250501786852,0.042245532914974154,0.878123254103019,0.972022533416748
FlowWAMAdaptiveSeed4Train200,place_bread_basket_episode000039,0.780900739878416,0.43473175168037415,0.4749749449741693,0.8659912109375,0.4590611720725278,0.8,0.8,0.6,0.827637,,0.6529041497004354,0.9787298034737121,0.7111665932344445,0.04285146978825063,0.8626273376711455,0.972022533416748
FlowWAMAdaptiveSeed4Train200,place_bread_basket_episode000044,0.776128506474197,0.44144657254219055,0.47314563798315734,0.8798004150390625,0.4639804255926278,0.8,0.8,0.2,0.947266,,0.6434745170987368,0.9579546327712557,0.8896068928379106,0.04282648239531781,0.8359024364279998,0.972022533416748
